# Сложность Легко
## Сложность Легко, Симметрия Без симметрии
3 2 3 000100000680023000004670050015000009802000107900000480090051300000930042000004000 357149628689523714124678953715486239842395167936712485498251376561937842273864591 5b6b97
3 2 3 000000400300170609090004000806000230001000700039000806000900060102048005007000000 715896423324175689698234517876459231251683794439712856543927168162348975987561342 177737f6
3 2 3 000038042000000080007001306001003700006050200009800600902300800070000000410970000 165738942324596187897241356581623794736459218249817635952364871673185429418972563 aa9a31f9
3 2 3 200050080000709300075000000030000020608000407090000050000000510009502000060080004 243156789816729345975438162134875926658291437792643851327964518489512673561387294 cfedbf2
3 2 3 000000946009000000060017030004060080507020409010050700020130090000000800651000000 172385946389642157465917238294763581537821469816459723728134695943576812651298374 bbe17aa9
3 2 3 704000000900070023000600400000001009090402030100800000002008000670030004000000801 764283915981574623253619478425361789897452136136897542512948367678135294349726851 5d5dcd67
3 2 3 000003000000500200100048057340000506800104003207000049710930008003002000000400000 524673891678591234139248657341729586896154723257386149712935468463812975985467312 3f4125c6
3 2 3 653004010000100005020080070000350000508000706000028000040090060200007000080600952 653274819879163245421985673712356498538419726964728531145892367296537184387641952 10675fd5
3 2 3 200005001070009200090020500007900005001030900300006400004080070003400050900700004 236845791475169283198327546827914635641538927359276418514682379763491852982753164 aa050a4d
3 2 3 300007000408006000000000460650009080000208000090500072035000000000300201000900008 369427815478156923521893467652739184713248596894561372135682749986374251247915638 27761c47
3 2 3 340500002000402089000080300007000008050807090800000200009020000230906000100005026 348569712571432689926781345497253168652817493813694257769128534235946871184375926 75f5e54
3 2 3 500010000600709050000050301000000506000895000203000000109040000060508007000060008 524613789631789452897452361918324576746895123253176894189247635462538917375961248 412b2459
3 2 3 031900250820005009000003000400060100002401800009030005000300000200800073057006910 731984256826175349945623781473568192562491837189732465698317524214859673357246918 8ef11c2f
3 2 3 027008040300600002890000070430900000000103000000005031070000094200007006080500210 127358649345679182896412573431986725752143968968725431573261894214897356689534217 b97ec94c
3 2 3 000006700040100308690000024900400073000000000370001006560000087409003010008600000 835246791247159368691738524956482173184367952372591846563914287429873615718625439 c56267ba
3 2 3 807600900106000000500007000600080070000502000020060004000800006000000402008001509 837645921146298357592317648613489275984572163725163894259834716371956482468721539 7b6868ad
3 2 3 008000090000009045030001600001090032800000007390020500003200050920700000040000700 458672391617389245239541678571896432862435917394127586783264159925713864146958723 308f8947
3 2 3 020150079050000800700000450500760001007040200600085004038000007009000020470018090 826154379354679812791823456543762981987341265612985734238596147169437528475218693 d059f2ee
3 2 3 020010030001700400000400062400061500005000900002370004170006000003007600040080050 524618739631792485798453162487961523315824976962375814179536248853247691246189357 3f005fc8
3 2 3 006000800400001020900038050000090100000726000003010000070560009050200003004000200 536472891487951326912638754628395147145726938793814562271563489859247613364189275 ce56f04e
3 2 3 030008001000005004004120000702050600060000040008010703000064300300900000400200060 537648291621795834894123576742359618163872945958416723219564387376981452485237169 4a0d9944
3 2 3 000090207000320005000500800180002700760000048004800021003006000900085000501040000 458691237617328495239574816185432769762159348394867521823716954946285173571943682 b9e12223
3 2 3 000030207020009100560020000000300090001040600030006000000070052007600030108050000 819435267723869145564127389685312794971548623432796518346971852257684931198253476 fa094a53
3 2 3 600000008017030000403600010701000060090501040060000801030004605000020190900000007 629415378817239456453678912741382569298561743365947821132794685576823194984156237 395ad663
3 2 3 800000900000200608700031000007000021400050009610000800000560004209004000004000002 825746913341295678796831245957683421482157369613429857138562794279314586564978132 bf36eedb
3 2 3 003005600900008000050070089004000002800694003300000100620040010000700008008500200 483925671976138524251476389764351892812694753395287146627843915539712468148569237 9c707794
3 2 3 000090400070300000804506000208000906067000130509000704000809607000004020001050000 153792468672348591894516273218437956467985132539261784345829617986174325721653849 9d3c218
3 2 3 000000920000050008000008157007036510003000700028190600764900000900010000031000000 856371924172459368349628157497836512613542789528197643764985231985213476231764895 7955386f
3 2 3 100020050000000001070008020400300000012807960000005007040200010800000000030090006 164729358328456791975138624497362185512847963683915247746283519859671432231594876 65137028
3 2 3 050390708000804000093000020000008360007000400034200000010000850000102000509083070 452396718761824539893715624125948367687531492934267185216479853378152946549683271 aca8c26e
3 2 3 008240000010080000090001200700800150005902600061005002009100080000060040000094300 658249713217683495493751268724836159835912674961475832349127586572368941186594327 86ec429e
3 2 3 500800700007100080000002056120903560000000000059608031840200000030001800005006004 513869742267145389498732156124973568386514927759628431841257693632491875975386214 edd5749d
3 2 3 004000090600408005030020407069001000001000900000700510302010070700806009040000300 154367892627498135938125467469251783571683924283749516392514678715836249846972351 71a84966
3 2 3 000006000000000051090030067640200700700803006002007089810050090260000000000300000 587126934326479851491538267648295713759813426132647589813754692264981375975362148 f5706364
3 2 3 060020130700800000209430600000107204000080000802504000004072506000008003076040020 468729135731856492259431678593167284647283951812594367384972516925618743176345829 b84ed380
3 2 3 020004000350086020690050000800000950009010600031000002000070085070520016000600090 127394568354186729698257134862743951549812673731965842216479385973528416485631297 667bc1cb
3 2 3 104350009600700000070010006080670000000593000000028010300080070000007005900065108 124356789638749251579812346283671594461593827795428613356184972812937465947265138 c289e7e2
3 2 3 000902000702000000008160030400003060280604073060500002040091600000000905000705000 614932758732458196598167234451273869289614573367589412845391627173826945926745381 b697e4d2
3 2 3 058700000700050003000001400902000730003902800014000509005600000300090008000003260 658734912741259683239861457962548731573912846814376529185627394326495178497183265 4e2dca31
3 2 3 020040600000100040000070130082700000070309060000004780034020000010006000009050010 123548679657193248948672135382765491471389562596214783734921856815436927269857314 9ea9944f
3 2 3 008007000000800540000120070001000009250609017400000200020016000075008000000500800 518467923762893541349125678681742359253689417497351286824916735975238164136574892 c7f3d347
3 2 3 020000008030678000800000650700360001003000200500082007079000005000759060600000020 126495378435678912897231654782364591943517286561982437379826145214759863658143729 d541a451
3 2 3 003490100090030040050002800000040080700803009060010000007900060010080070009021400 873495126192638745456172893321549687745863219968217534287954361514386972639721458 d9ff825b
3 2 3 020010008000090600063008010031600059700000001890004720070800140008040000300060090 429316578187592634563478912231687459746925381895134726672859143918743265354261897 df3e7079
3 2 3 000000004025003001000056800008600720200000006046009300009740000500300910800000000 687192534425873691931456872158634729293587146746219385319745268564328917872961453 f5e974a9
3 2 3 000083409000900100000601023000000672600000001832000000980406000005002000203850000 716283459328945167594671823451398672679524381832167594987416235165732948243859716 a4cd6a04
3 2 3 306200000020090001000051260500010090040000070060080004053620000900040010000009507 316278459425396781897451263538714692241963875769582134153627948972845316684139527 543972a4
3 2 3 000300000000009428000400056500860070003514600060093004450001000712600000000007000 824356791635179428197428356541862973973514682268793514456981237712635849389247165 d23a7835
